Taxon,Scientific_Name,Endemic,Genus,Species,Subspecies,Class,Order,Family,GBIF_id,POW_Name
Alchemilla perspicua,Alchemilla perspicua S.E. Fröhner,TRUE,Alchemilla,perspicua,,Magnoliopsida,Rosales,Rosaceae,3027962,Alchemilla perspicua
Alchemilla polatschekiana,Alchemilla polatschekiana S.E. Fröhner,TRUE,Alchemilla,polatschekiana,,Magnoliopsida,Rosales,Rosaceae,3028990,Alchemilla polatschekiana
Alchemilla polita,Alchemilla polita S.E. Fröhner,TRUE,Alchemilla,polita,,Magnoliopsida,Rosales,Rosaceae,3028501,Alchemilla polita
Alchemilla polychroma,Alchemilla polychroma S.E. Fröhner,TRUE,Alchemilla,polychroma,,Magnoliopsida,Rosales,Rosaceae,3028605,Alchemilla polychroma
Alchemilla rubristipula,Alchemilla rubristipula Buser,FALSE,Alchemilla,rubristipula,,Magnoliopsida,Rosales,Rosaceae,3028055,Alchemilla rubristipula
Alchemilla rugulosa,Alchemilla rugulosa S.E. Fröhner,TRUE,Alchemilla,rugulosa,,Magnoliopsida,Rosales,Rosaceae,3028996,Alchemilla rugulosa
Alchemilla santanderiensis,Alchemilla santanderiensis S.E. Fröhner,TRUE,Alchemilla,santanderiensis,,Magnoliopsida,Rosales,Rosaceae,3028126,Alchemilla santanderiensis
Alchemilla saxatilis,Alchemilla saxatilis Buser,FALSE,Alchemilla,saxatilis,,Magnoliopsida,Rosales,Rosaceae,3028162,Alchemilla saxatilis
Alchemilla serratisaxatilis,Alchemilla serratisaxatilis S.E. Fröhner,TRUE,Alchemilla,serratisaxatilis,,Magnoliopsida,Rosales,Rosaceae,3028077,Alchemilla serratisaxatilis
Alchemilla sierrae,Alchemilla sierrae Romo,TRUE,Alchemilla,sierrae,,Magnoliopsida,Rosales,Rosaceae,3028120,Alchemilla sierrae
Alchemilla spathulata,Alchemilla spathulata S.E. Fröhner,TRUE,Alchemilla,spathulata,,Magnoliopsida,Rosales,Rosaceae,3027988,Alchemilla spathulata
Alchemilla spectabilior,Alchemilla spectabilior S.E. Fröhner,TRUE,Alchemilla,spectabilior,,Magnoliopsida,Rosales,Rosaceae,3028928,Alchemilla spectabilior
Alchemilla straminea,Alchemilla straminea Buser,FALSE,Alchemilla,straminea,,Magnoliopsida,Rosales,Rosaceae,3028171,Alchemilla straminea
Alchemilla subalpina,Alchemilla subalpina S.E. Fröhner,TRUE,Alchemilla,subalpina,,Magnoliopsida,Rosales,Rosaceae,3028525,Alchemilla subalpina
Alchemilla tenerifolia,Alchemilla tenerifolia S.E. Fröhner,TRUE,Alchemilla,tenerifolia,,Magnoliopsida,Rosales,Rosaceae,3028418,Alchemilla tenerifolia
Alchemilla tenerrima,Alchemilla tenerrima S.E. Fröhner,FALSE,Alchemilla,tenerrima,,Magnoliopsida,Rosales,Rosaceae,3028929,Alchemilla tenerrima
Alchemilla tenuis,Alchemilla tenuis Buser,FALSE,Alchemilla,tenuis,,Magnoliopsida,Rosales,Rosaceae,3027730,Alchemilla tenuis
Alchemilla transiens,Alchemilla transiens (Buser) Buser,FALSE,Alchemilla,transiens,,Magnoliopsida,Rosales,Rosaceae,8901057,Alchemilla transiens
Alchemilla vetteri,Alchemilla vetteri Buser,FALSE,Alchemilla,vetteri,,Magnoliopsida,Rosales,Rosaceae,3027936,Alchemilla vetteri
Alchemilla villarii,Alchemilla villarii S.E. Fröhner,TRUE,Alchemilla,villarii,,Magnoliopsida,Rosales,Rosaceae,3028885,Alchemilla villarii
Alchemilla vizcayensis,Alchemilla vizcayensis S.E. Fröhner,TRUE,Alchemilla,vizcayensis,,Magnoliopsida,Rosales,Rosaceae,3028984,Alchemilla vizcayensis
Alchemilla xanthochlora,Alchemilla xanthochlora Rothm.,FALSE,Alchemilla,xanthochlora,,Magnoliopsida,Rosales,Rosaceae,3028198,Alchemilla xanthochlora
Alisma lanceolatum,Alisma lanceolatum With.,FALSE,Alisma,lanceolatum,,Magnoliopsida,Alismatales,Alismataceae,2865125,Alisma lanceolatum
Alisma plantago-aquatica,Alisma plantago-aquatica L.,FALSE,Alisma,plantago-aquatica,,Magnoliopsida,Alismatales,Alismataceae,2865100,Alisma plantago-aquatica
Alkanna lutea,Alkanna lutea A. DC.,FALSE,Alkanna,lutea,,Magnoliopsida,Boraginales,Boraginaceae,7295036,Alkanna lutea
Alkanna tinctoria tinctoria,Alkanna tinctoria tinctoria Tausch  ,FALSE,Alkanna,tinctoria,tinctoria,Magnoliopsida,Boraginales,Boraginaceae,7294993,Alkanna tinctoria
Alliaria petiolata,Alliaria petiolata (M. Bieb.) Cavara & Grande,FALSE,Alliaria,petiolata,,Magnoliopsida,Brassicales,Brassicaceae,5376075,Alliaria petiolata
Allium ampeloprasum,Allium ampeloprasum L.,FALSE,Allium,ampeloprasum,,Magnoliopsida,Asparagales,Amaryllidaceae,2856037,Allium ampeloprasum
Allium antonii-bolosii antonii-bolosii,Allium antonii-bolosii antonii-bolosii P. Palau,TRUE,Allium,antonii-bolosii,antonii-bolosii,Magnoliopsida,Asparagales,Amaryllidaceae,2857247,Allium cupani subsp. hirtovaginatum
Allium antonii-bolosii eivissanum,Allium antonii-bolosii eivissanum (Garbari & Miceli) N. Torres & Rosselló,TRUE,Allium,antonii-bolosii,eivissanum,Magnoliopsida,Asparagales,Amaryllidaceae,2856551,Allium cupani subsp. hirtovaginatum
Allium baeticum,Allium baeticum Boiss.,FALSE,Allium,baeticum,,Magnoliopsida,Asparagales,Amaryllidaceae,2857385,Allium baeticum
Allium chamaemoly,Allium chamaemoly L.,FALSE,Allium,chamaemoly,,Magnoliopsida,Asparagales,Amaryllidaceae,2857323,Allium chamaemoly
Allium commutatum,Allium commutatum Guss.,FALSE,Allium,commutatum,,Magnoliopsida,Asparagales,Amaryllidaceae,2855802,Allium commutatum
Allium ebusitanum,Allium ebusitanum Font Quer,FALSE,Allium,ebusitanum,,Magnoliopsida,Asparagales,Amaryllidaceae,2856698,Allium ebusitanum
Allium ericetorum,Allium ericetorum Thore,FALSE,Allium,ericetorum,,Magnoliopsida,Asparagales,Amaryllidaceae,2855733,Allium ericetorum
Allium grosii,Allium grosii Font Quer,TRUE,Allium,grosii,,Magnoliopsida,Asparagales,Amaryllidaceae,2855945,Allium grosii
Allium guttatum sardoum,Allium guttatum sardoum (Moris) Stearn,FALSE,Allium,guttatum,sardoum,Magnoliopsida,Asparagales,Amaryllidaceae,2857923,Allium guttatum subsp. sardoum
Allium lusitanicum,Allium lusitanicum Lam.,FALSE,Allium,lusitanicum,,Magnoliopsida,Asparagales,Amaryllidaceae,2855705,Allium lusitanicum
Allium massaesylum,Allium massaesylum Batt. & Trab.,FALSE,Allium,massaesylum,,Magnoliopsida,Asparagales,Amaryllidaceae,2856584,Allium massaessylum
Allium melananthum,Allium melananthum Coincy,TRUE,Allium,melananthum,,Magnoliopsida,Asparagales,Amaryllidaceae,2856202,Allium melananthum
Allium moly,Allium moly L.,FALSE,Allium,moly,,Magnoliopsida,Asparagales,Amaryllidaceae,2855825,Allium moly
Allium moschatum,Allium moschatum L.,FALSE,Allium,moschatum,,Magnoliopsida,Asparagales,Amaryllidaceae,2856450,Allium moschatum
Allium neapolitanum,Allium neapolitanum Cirillo,FALSE,Allium,neapolitanum,,Magnoliopsida,Asparagales,Amaryllidaceae,2856348,Allium neapolitanum
Allium nigrum,Allium nigrum L.,FALSE,Allium,nigrum,,Magnoliopsida,Asparagales,Amaryllidaceae,2855823,Allium nigrum
Allium oleraceum,Allium oleraceum L.,FALSE,Allium,oleraceum,,Magnoliopsida,Asparagales,Amaryllidaceae,2857071,Allium oleraceum
Allium palentinum,Allium palentinum Losa & P. Monts.,TRUE,Allium,palentinum,,Magnoliopsida,Asparagales,Amaryllidaceae,2855954,Allium palentinum
Allium paniculatum,Allium paniculatum L.,FALSE,Allium,paniculatum,,Magnoliopsida,Asparagales,Amaryllidaceae,2856288,Allium paniculatum
Allium pruinatum,Allium pruinatum Link ex Spreng.,TRUE,Allium,pruinatum,,Magnoliopsida,Asparagales,Amaryllidaceae,2856703,Allium pruinatum
Allium pyrenaicum,Allium pyrenaicum Costa & Vayr.,TRUE,Allium,pyrenaicum,,Magnoliopsida,Asparagales,Amaryllidaceae,2857748,Allium pyrenaicum
Allium roseum,Allium roseum L.,FALSE,Allium,roseum,,Magnoliopsida,Asparagales,Amaryllidaceae,2855893,Allium roseum
Allium rouyi,Allium rouyi Gaut.,TRUE,Allium,rouyi,,Magnoliopsida,Asparagales,Amaryllidaceae,2855704,Allium rouyi
Allium scaberrimum,Allium scaberrimum J. Serres,FALSE,Allium,scaberrimum,,Magnoliopsida,Asparagales,Amaryllidaceae,7822145,Allium scaberrimum
Allium schmitzii,Allium schmitzii Cout.,TRUE,Allium,schmitzii,,Magnoliopsida,Asparagales,Amaryllidaceae,2855964,Allium schmitzii
Allium schoenoprasum,Allium schoenoprasum L.,FALSE,Allium,schoenoprasum,,Magnoliopsida,Asparagales,Amaryllidaceae,2855860,Allium schoenoprasum
Allium scorodoprasum rotundum,Allium scorodoprasum rotundum (L.) Stearn,FALSE,Allium,scorodoprasum,rotundum,Magnoliopsida,Asparagales,Amaryllidaceae,2856038,Allium rotundum
Allium scorzonerifolium,Allium scorzonerifolium Desf. ex DC.,FALSE,Allium,scorzonerifolium,,Magnoliopsida,Asparagales,Amaryllidaceae,2857258,Allium scorzonerifolium
Allium sphaerocephalon,Allium sphaerocephalon L.,FALSE,Allium,sphaerocephalon,,Magnoliopsida,Asparagales,Amaryllidaceae,2857616,Allium sphaerocephalon
Allium stearnii,Allium stearnii Pastor & Valdés,TRUE,Allium,stearnii,,Magnoliopsida,Asparagales,Amaryllidaceae,2855855,Allium stearnii
Allium subhirsutum,Allium subhirsutum L.,FALSE,Allium,subhirsutum,,Magnoliopsida,Asparagales,Amaryllidaceae,2855683,Allium subhirsutum
Allium subvillosum,Allium subvillosum Salzm. ex Schult. & Schult. fil.,FALSE,Allium,subvillosum,,Magnoliopsida,Asparagales,Amaryllidaceae,2857317,Allium subvillosum
Allium triquetrum,Allium triquetrum L.,FALSE,Allium,triquetrum,,Magnoliopsida,Asparagales,Amaryllidaceae,2856457,Allium triquetrum
Allium ursinum ursinum,Allium ursinum ursinum L.,FALSE,Allium,ursinum,ursinum,Magnoliopsida,Asparagales,Amaryllidaceae,7456336,Allium ursinum
Allium victorialis,Allium victorialis L.,FALSE,Allium,victorialis,,Magnoliopsida,Asparagales,Amaryllidaceae,2857132,Allium victorialis
Allium vineale,Allium vineale L.,FALSE,Allium,vineale,,Magnoliopsida,Asparagales,Amaryllidaceae,7792960,Allium vineale
Alnus glutinosa,Alnus glutinosa (L.) Gaertn.,FALSE,Alnus,glutinosa,,Magnoliopsida,Fagales,Betulaceae,2876213,Alnus glutinosa
Alopecurus aequalis,Alopecurus aequalis Sobol.,FALSE,Alopecurus,aequalis,,Magnoliopsida,Poales,Poaceae,5290083,Alopecurus aequalis
Alopecurus alpinus,Alopecurus alpinus Vill.,FALSE,Alopecurus,alpinus,,Magnoliopsida,Poales,Poaceae,5290074,Alopecurus gerardii var. Gerardii
Alopecurus arundinaceus,Alopecurus arundinaceus Poir.,FALSE,Alopecurus,arundinaceus,,Magnoliopsida,Poales,Poaceae,5290087,Alopecurus arundinaceus
Alopecurus bulbosus,Alopecurus bulbosus Gouan,FALSE,Alopecurus,bulbosus,,Magnoliopsida,Poales,Poaceae,5672393,Alopecurus bulbosus
Alopecurus geniculatus,Alopecurus geniculatus L.,FALSE,Alopecurus,geniculatus,,Magnoliopsida,Poales,Poaceae,5290090,Alopecurus geniculatus
Alopecurus myosuroides,Alopecurus myosuroides Huds.,FALSE,Alopecurus,myosuroides,,Magnoliopsida,Poales,Poaceae,5290097,Alopecurus myosuroides
Alopecurus pratensis,Alopecurus pratensis L.,FALSE,Alopecurus,pratensis,,Magnoliopsida,Poales,Poaceae,5290081,Alopecurus pratensis
Althaea cannabina,Althaea cannabina L.,FALSE,Althaea,cannabina,,Magnoliopsida,Malvales,Malvaceae,3152519,Althaea cannabina
Althaea hirsuta,Althaea hirsuta L.,FALSE,Althaea,hirsuta,,Magnoliopsida,Malvales,Malvaceae,3152521,Malva setigera
Althaea longiflora,Althaea longiflora Boiss. & Reut.,FALSE,Althaea,longiflora,,Magnoliopsida,Malvales,Malvaceae,3933435,Malva longiflora
Althaea officinalis,Althaea officinalis L.,FALSE,Althaea,officinalis,,Magnoliopsida,Malvales,Malvaceae,3152520,Althaea officinalis
Althenia orientalis,Althenia orientalis (Tzvelev) García-Mur. & Talavera,FALSE,Althenia,orientalis,,Magnoliopsida,Alismatales,Potamogetonaceae,7286912,Althenia orientalis
Alyssum alpestre,Alyssum alpestre L.,FALSE,Alyssum,alpestre,,Magnoliopsida,Brassicales,Brassicaceae,3044906,Odontarrhena alpestris
Alyssum alyssoides,Alyssum alyssoides (L.) L.,FALSE,Alyssum,alyssoides,,Magnoliopsida,Brassicales,Brassicaceae,3044855,Alyssum alyssoides
Alyssum atlanticum,Alyssum atlanticum Desf.,FALSE,Alyssum,atlanticum,,Magnoliopsida,Brassicales,Brassicaceae,3045094,Alyssum atlanticum
Alyssum cacuminum,"Alyssum cacuminum Španiel, Marhold & Lihová",TRUE,Alyssum,cacuminum,,Magnoliopsida,Brassicales,Brassicaceae,9500042,Alyssum cacuminum
Alyssum fastigiatum,Alyssum fastigiatum Heywood,TRUE,Alyssum,fastigiatum,,Magnoliopsida,Brassicales,Brassicaceae,3044918,Alyssum fastigiatum
Alyssum granatense,Alyssum granatense Boiss. & Reut.,FALSE,Alyssum,granatense,,Magnoliopsida,Brassicales,Brassicaceae,3045178,Alyssum granatense
Alyssum linifolium,Alyssum linifolium Willd.,FALSE,Alyssum,linifolium,,Magnoliopsida,Brassicales,Brassicaceae,8375381,Meniocus linifolius
Alyssum loiseleurii gallaecicum,Alyssum loiseleurii gallaecicum S.Ortiz,TRUE,Alyssum,loiseleurii,gallaecicum,Magnoliopsida,Brassicales,Brassicaceae,3691546,Alyssum gallaecicum
Alyssum loiseleurii loiseleurii,Alyssum loiseleurii loiseleurii P. Fourn.,FALSE,Alyssum,loiseleurii,loiseleurii,Magnoliopsida,Brassicales,Brassicaceae,7292664,Alyssum loiseleurii
Alyssum minutum,Alyssum minutum DC.,FALSE,Alyssum,minutum,,Magnoliopsida,Brassicales,Brassicaceae,3044840,Alyssum minutum
Alyssum serpyllifolium,Alyssum serpyllifolium Desf.,FALSE,Alyssum,serpyllifolium,,Magnoliopsida,Brassicales,Brassicaceae,3044979,Alyssum serpyllifolium
Alyssum simplex,Alyssum simplex Rudolphi,FALSE,Alyssum,simplex,,Magnoliopsida,Brassicales,Brassicaceae,3045042,Alyssum simplex
Alyssum strigosum,Alyssum strigosum Banks & Sol.,FALSE,Alyssum,strigosum,,Magnoliopsida,Brassicales,Brassicaceae,3045193,Alyssum strigosum
Amaranthus blitum blitum,Amaranthus blitum blitum L.,FALSE,Amaranthus,blitum,blitum,Magnoliopsida,Caryophyllales,Amaranthaceae,7323358,Amaranthus blitum
Amaranthus graecizans silvestris,Amaranthus graecizans silvestris (Vill.) Brenan,FALSE,Amaranthus,graecizans,silvestris,Magnoliopsida,Caryophyllales,Amaranthaceae,7826322,Amaranthus graecizans subsp. silvestris
Ambrosia maritima,Ambrosia maritima L.,FALSE,Ambrosia,maritima,,Magnoliopsida,Asterales,Asteraceae,7499720,Ambrosia tenuifolia
Amelanchier ovalis,Amelanchier ovalis Medik.,FALSE,Amelanchier,ovalis,,Magnoliopsida,Rosales,Rosaceae,3023878,Amelanchier ovalis
Ammi majus,Ammi majus L.,FALSE,Ammi,majus,,Magnoliopsida,Apiales,Apiaceae,3034182,Ammi majus
Ammi visnaga,Ammi visnaga (L.) Lam.,FALSE,Ammi,visnaga,,Magnoliopsida,Apiales,Apiaceae,3034183,Visnaga daucoides
Ammochloa palaestina,Ammochloa palaestina Boiss.,FALSE,Ammochloa,palaestina,,Magnoliopsida,Poales,Poaceae,4106283,Ammochloa palaestina
Ammoides pusilla,Ammoides pusilla (Brot.) Breistr.,FALSE,Ammoides,pusilla,,Magnoliopsida,Apiales,Apiaceae,6026523,Ammoides pusilla
Ammophila arenaria,Ammophila arenaria (L.) Link,FALSE,Ammophila,arenaria,,Magnoliopsida,Poales,Poaceae,5289845,Calamagrostis arenaria
Ampelodesmos mauritanicus,Ampelodesmos mauritanicus (Poir.) T.Durand & Schinz,FALSE,Ampelodesmos,mauritanicus,,Magnoliopsida,Poales,Poaceae,4925448,Ampelodesmos mauritanicus
Anabasis articulata,Anabasis articulata (Forssk.) Moq.,FALSE,Anabasis,articulata,,Magnoliopsida,Caryophyllales,Chenopodiaceae,5568629,Anabasis articulata
Anacamptis pyramidalis,Anacamptis pyramidalis (L.) Rich.,FALSE,Anacamptis,pyramidalis,,Magnoliopsida,Asparagales,Orchidaceae,2808330,Anacamptis pyramidalis
Anacyclus clavatus,Anacyclus clavatus (Desf.) Pers.,FALSE,Anacyclus,clavatus,,Magnoliopsida,Asterales,Asteraceae,3148589,Anacyclus clavatus
Anacyclus pyrethrum,Anacyclus pyrethrum (L.) Lag.,FALSE,Anacyclus,pyrethrum,,Magnoliopsida,Asterales,Asteraceae,7423507,Anacyclus pyrethrum
Anacyclus radiatus radiatus,Anacyclus radiatus radiatus Loisel.,FALSE,Anacyclus,radiatus,radiatus,Magnoliopsida,Asterales,Asteraceae,5831382,Anacyclus radiatus subsp. radiatus
Anacyclus valentinus,Anacyclus valentinus L.,FALSE,Anacyclus,valentinus,,Magnoliopsida,Asterales,Asteraceae,3148548,Anacyclus × valentinus
Anagallis arvensis,Anagallis arvensis L.,FALSE,Anagallis,arvensis,,Magnoliopsida,Ericales,Primulaceae,3169305,Lysimachia arvensis
Anagallis crassifolia,Anagallis crassifolia Thore,FALSE,Anagallis,crassifolia,,Magnoliopsida,Ericales,Primulaceae,4005709,Lysimachia tyrrhenia
Anagallis foemina,Anagallis foemina Mill.,FALSE,Anagallis,foemina,,Magnoliopsida,Ericales,Primulaceae,4005597,Lysimachia foemina
Anagallis monelli,Anagallis monelli L.,FALSE,Anagallis,monelli,,Magnoliopsida,Ericales,Primulaceae,3169306,Lysimachia monelli
Anagallis tenella,Anagallis tenella (L.) L.,FALSE,Anagallis,tenella,,Magnoliopsida,Ericales,Primulaceae,3169304,Lysimachia tenella
Anagyris foetida,Anagyris foetida L.,FALSE,Anagyris,foetida,,Magnoliopsida,Fabales,Fabaceae,2946427,Anagyris foetida
Anarrhinum bellidifolium,Anarrhinum bellidifolium (L.) Willd.,FALSE,Anarrhinum,bellidifolium,,Magnoliopsida,Lamiales,Plantaginaceae,8114833,Anarrhinum bellidifolium
Anarrhinum duriminium,Anarrhinum duriminium (Brot.) Pers.,TRUE,Anarrhinum,duriminium,,Magnoliopsida,Lamiales,Plantaginaceae,3742533,Anarrhinum duriminium
Anarrhinum fruticosum fruticosum,Anarrhinum fruticosum fruticosum Desf.,FALSE,Anarrhinum,fruticosum,fruticosum,Magnoliopsida,Lamiales,Plantaginaceae,7333432,Anarrhinum fruticosum
Anarrhinum laxiflorum,Anarrhinum laxiflorum Boiss.,FALSE,Anarrhinum,laxiflorum,,Magnoliopsida,Lamiales,Plantaginaceae,3742445,Anarrhinum laxiflorum
Anarrhinum longipedicellatum,Anarrhinum longipedicellatum R. Fern.,TRUE,Anarrhinum,longipedicellatum,,Magnoliopsida,Lamiales,Plantaginaceae,3742430,Anarrhinum longipedicellatum
Anchusa azurea,Anchusa azurea Mill.,FALSE,Anchusa,azurea,,Magnoliopsida,Boraginales,Boraginaceae,5341198,Anchusa azurea
Anchusa calcarea calcarea,Anchusa calcarea calcarea Boiss.,TRUE,Anchusa,calcarea,calcarea,Magnoliopsida,Boraginales,Boraginaceae,8091685,Anchusa calcarea
Anchusa calcarea losadae,Anchusa calcarea losadae (Valdés) Valdés,TRUE,Anchusa,calcarea,losadae,Magnoliopsida,Boraginales,Boraginaceae,8369729,Anchusa calcarea
Anchusa puechii,Anchusa puechii Valdés,TRUE,Anchusa,puechii,,Magnoliopsida,Boraginales,Boraginaceae,7930086,Anchusa puechii
Anchusa undulata granatensis,Anchusa undulata granatensis (Boiss.) Valdés,TRUE,Anchusa,undulata,granatensis,Magnoliopsida,Boraginales,Boraginaceae,5661879,Anchusa undulata subsp. granatensis
Anchusa undulata undulata,Anchusa undulata undulata L.,TRUE,Anchusa,undulata,undulata,Magnoliopsida,Boraginales,Boraginaceae,7295331,Anchusa undulata
Andrachne telephioides,Andrachne telephioides L.,FALSE,Andrachne,telephioides,,Magnoliopsida,Malpighiales,Phyllanthaceae,3079631,Andrachne telephioides
Androcymbium europaeum,Androcymbium europaeum (Lange) K. Richt.,FALSE,Androcymbium,europaeum,,Magnoliopsida,Liliales,Colchicaceae,2740599,Colchicum europaeum
Andropogon distachyos,Andropogon distachyos L.,FALSE,Andropogon,distachyos,,Magnoliopsida,Poales,Poaceae,4150293,Andropogon distachyos
Androsace cantabrica,Androsace cantabrica (Losa & P. Monts.) Kress,TRUE,Androsace,cantabrica,,Magnoliopsida,Ericales,Primulaceae,4007613,Androsace adfinis
Androsace ciliata,Androsace ciliata DC.,TRUE,Androsace,ciliata,,Magnoliopsida,Ericales,Primulaceae,4006131,Androsace ciliata
Androsace cylindrica cylindrica,Androsace cylindrica cylindrica DC.,TRUE,Androsace,cylindrica,cylindrica,Magnoliopsida,Ericales,Primulaceae,7290762,Androsace cylindrica
Androsace cylindrica hirtella,Androsace cylindrica hirtella (Dufour) Greuter & Burdet,TRUE,Androsace,cylindrica,hirtella,Magnoliopsida,Ericales,Primulaceae,4007211,Androsace cylindrica subsp. hirtella
Androsace cylindrica willkommii,Androsace cylindrica willkommii P. Monts.,TRUE,Androsace,cylindrica,willkommii,Magnoliopsida,Ericales,Primulaceae,4007201,Androsace cylindrica
Androsace elongata,Androsace elongata L.,FALSE,Androsace,elongata,,Magnoliopsida,Ericales,Primulaceae,3169325,Androsace elongata
Androsace halleri halleri,Androsace halleri halleri L.,FALSE,Androsace,halleri,halleri,Magnoliopsida,Ericales,Primulaceae,7585903,Androsace halleri
Androsace halleri nuria,Androsace halleri nuria Schönsw. & Schneew.,TRUE,Androsace,halleri,nuria,Magnoliopsida,Ericales,Primulaceae,7647385,Androsace halleri subsp. nuria
Androsace helvetica,Androsace helvetica (L.) All.,FALSE,Androsace,helvetica,,Magnoliopsida,Ericales,Primulaceae,4006455,Androsace helvetica
Androsace lactea,Androsace lactea L.,FALSE,Androsace,lactea,,Magnoliopsida,Ericales,Primulaceae,8001549,Androsace lactea
Androsace laggeri,Androsace laggeri A. Huet,TRUE,Androsace,laggeri,,Magnoliopsida,Ericales,Primulaceae,4006127,Androsace laggeri
Androsace maxima,Androsace maxima L.,FALSE,Androsace,maxima,,Magnoliopsida,Ericales,Primulaceae,3169329,Androsace maxima
Androsace pyrenaica,Androsace pyrenaica Lam.,TRUE,Androsace,pyrenaica,,Magnoliopsida,Ericales,Primulaceae,4005170,Androsace pyrenaica
Androsace rioxana,Androsace rioxana A. Segura,TRUE,Androsace,rioxana,,Magnoliopsida,Ericales,Primulaceae,8884915,Androsace rioxana
Androsace vandellii,Androsace vandellii (Turra) Chiov.,FALSE,Androsace,vandellii,,Magnoliopsida,Ericales,Primulaceae,4007907,Androsace alpina
Androsace villosa,Androsace villosa L.,FALSE,Androsace,villosa,,Magnoliopsida,Ericales,Primulaceae,7903019,Androsace villosa
Androsace vitaliana assoana,Androsace vitaliana assoana (M. Laínz) Kress,TRUE,Androsace,vitaliana,assoana,Magnoliopsida,Ericales,Primulaceae,7880144,Androsace vitaliana subsp. assoana
Androsace vitaliana cinerea,Androsace vitaliana cinerea (Sünd.) Kress,FALSE,Androsace,vitaliana,cinerea,Magnoliopsida,Ericales,Primulaceae,7629340,Androsace cinerea
Androsace vitaliana flosjugorum,Androsace vitaliana flosjugorum Kress,TRUE,Androsace,vitaliana,flosjugorum,Magnoliopsida,Ericales,Primulaceae,4007807,Androsace vitaliana var. flosjugorum
Androsace vitaliana nevadensis,Androsace vitaliana nevadensis (Chiarugi) Luceño,TRUE,Androsace,vitaliana,nevadensis,Magnoliopsida,Ericales,Primulaceae,6390421,Androsace vitaliana var. nevadensis
Androsace vitaliana vitaliana,Androsace vitaliana vitaliana (L.) Lapeyr.,FALSE,Androsace,vitaliana,vitaliana,Magnoliopsida,Ericales,Primulaceae,7290834,Androsace vitaliana
Andryala agardhii,Andryala agardhii Haens. ex DC.,FALSE,Andryala,agardhii,,Magnoliopsida,Asterales,Asteraceae,3105500,Andryala agardhii
